DSG Retail Ireland Limited,Dixons T2 Dublin Airport,1371,06/02/2016,CASH PROCESSED,Standard Processing,1,757028979602,"2,050.00",0,"2,050.00",500,0,100,"1,150.00",300,0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,Dixons T2 Dublin Airport,1371,10/02/2016,CASH PROCESSED,Standard Processing,1,757028979565,"13,550.00",0,"13,550.00",0,0,400,"10,550.00","2,600.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,Dixons T2 Dublin Airport,1371,13/02/2016,CASH PROCESSED,Standard Processing,1,757028979589,"7,270.00",0,"7,270.00",0,0,300,"4,850.00","2,020.00",100,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"PC World Airside, Swords",2946,06/02/2016,CASH PROCESSED,Standard Processing,1,757025735034,"17,970.00",0,"17,970.00",0,0,100,"14,950.00","2,920.00",0,0,0,0,0,0,0,0,0,0,0,UB,,
DSG Retail Ireland Limited,PC World Carickmines,2947,09/02/2016,CASH PROCESSED,Standard Processing,1,757021592310,"29,700.00",0,"29,700.00",0,600,700,"27,300.00","1,100.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Dundalk,2948,09/02/2016,CASH PROCESSED,Standard Processing,1,757026417373,"10,050.00",0,"10,050.00",0,200,0,"8,850.00","1,000.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Jervis Street,2949,06/02/2016,CASH PROCESSED,Standard Processing,1,757028930368,"21,800.00",0,"21,800.00",0,0,100,"19,200.00","2,500.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Jervis Street,2949,09/02/2016,CASH PROCESSED,Standard Processing,1,757028930382,"27,840.00",0,"27,840.00",500,"1,000.00",700,"22,900.00","2,740.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Jervis Street,2949,13/02/2016,CASH PROCESSED,Standard Processing,1,757028930399,"16,850.00",0,"16,850.00",0,0,800,"13,750.00","2,300.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Jervis Street,2949,15/02/2016,CASH PROCESSED,Standard Processing,1,757027380669,"22,650.00",0,"22,650.00",500,0,300,"20,650.00","1,200.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Liffey Valley RP,2950,09/02/2016,CASH PROCESSED,Standard Processing,1,757021129806,"14,300.00",0,"14,300.00",0,0,600,"11,500.00","2,200.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"PC World Manor West, Tralee",2951,09/02/2016,CASH PROCESSED,Standard Processing,1,757023236144,"20,480.00",0,"20,480.00",0,0,"1,300.00","17,600.00","1,580.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"PC World Manor West, Tralee",2951,16/02/2016,CASH PROCESSED,Standard Processing,1,757021516194,"23,760.00",0,"23,760.00",0,0,300,"21,100.00","2,360.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Naas,2952,10/02/2016,CASH PROCESSED,Standard Processing,1,757027260671,"20,400.00",0,"20,400.00",0,0,100,"18,900.00","1,400.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Navan,2953,09/02/2016,CASH PROCESSED,Standard Processing,1,757022196005,"12,840.00",0,"12,840.00",0,0,100,"11,600.00","1,140.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Sligo,2955,09/02/2016,CASH PROCESSED,Standard Processing,1,757021668251,"15,270.00",0,"15,270.00",0,0,100,"13,150.00","1,860.00",160,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Waterford,2957,10/02/2016,CASH PROCESSED,Standard Processing,1,760002027008,"11,250.00",0,"11,250.00",0,0,500,"9,550.00","1,200.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PC World Waterford,2957,16/02/2016,CASH PROCESSED,Standard Processing,1,760002026995,"10,740.00",0,"10,740.00",0,0,0,"8,700.00","2,040.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,"PC World Well Park Retail Park, Galway",2958,16/02/2016,CASH PROCESSED,Standard Processing,1,757023275600,"10,950.00",0,"10,950.00",0,0,200,"9,850.00",900,0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PCW/Currys Blanchardstown RP,1332,04/02/2016,CASH PROCESSED,Standard Processing,1,757027419536,"23,860.00",0,"23,860.00",0,0,0,"21,700.00","2,160.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PCW/Currys Blanchardstown RP,1332,09/02/2016,CASH PROCESSED,Standard Processing,1,757012235288,"9,170.00",0,"9,170.00",0,0,0,"7,950.00","1,220.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
DSG Retail Ireland Limited,PCW/Currys Blanchardstown RP,1332,09/02/2016,CASH PROCESSED,Standard Processing,1,757023275594,"13,850.00",0,"13,850.00",0,0,100,"12,050.00","1,700.00",0,0,0,0,0,0,0,0,0,0,0,UB,,3
End of Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ISA Version 6.6.0.0 Report Version 1.0 [S4] GSLS",Page -1 of 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
